,index,name,rate,title,rating,calories,sodium,fat,protein,personal_rating
225,19,Munacil from Shorewood,4.0,Pork and Squash Stew with Chiles ,4.0,744.0,1099.0,51.0,45.0,"[['barefootmelanie  from Atlanta, GA ', 5], ['kdante from Chicago, IL ', 5], ['jbbobbitt ', 1], ['sbnelson from kansas city ', 2], ['lizb22 from Watertown, MA ', 5], ['Assos from Louisville, KY ', 5], ['Great_Lakes_Cook from Portland, MI ', 5], ['Lexy1 from México ', 1], ['pwrubarb from Napa Valley, CA ', 2], ['Lydia122 ', 5], ['Munacil from Shorewood, WI ', 4], ['kritzow from Appleton, WI ', 5], ['KSSir from Storrs, Ct ', 1], ['dnals from palo alto, ca ', 5], ['vicki_s from boston,ma ', 5], ['A Cook from Waco, TX ', 5]]"
226,19,kritzow from Appleton,5.0,Pork and Squash Stew with Chiles ,4.0,744.0,1099.0,51.0,45.0,"[['barefootmelanie  from Atlanta, GA ', 5], ['kdante from Chicago, IL ', 5], ['jbbobbitt ', 1], ['sbnelson from kansas city ', 2], ['lizb22 from Watertown, MA ', 5], ['Assos from Louisville, KY ', 5], ['Great_Lakes_Cook from Portland, MI ', 5], ['Lexy1 from México ', 1], ['pwrubarb from Napa Valley, CA ', 2], ['Lydia122 ', 5], ['Munacil from Shorewood, WI ', 4], ['kritzow from Appleton, WI ', 5], ['KSSir from Storrs, Ct ', 1], ['dnals from palo alto, ca ', 5], ['vicki_s from boston,ma ', 5], ['A Cook from Waco, TX ', 5]]"
227,19,KSSir from Storrs,1.0,Pork and Squash Stew with Chiles ,4.0,744.0,1099.0,51.0,45.0,"[['barefootmelanie  from Atlanta, GA ', 5], ['kdante from Chicago, IL ', 5], ['jbbobbitt ', 1], ['sbnelson from kansas city ', 2], ['lizb22 from Watertown, MA ', 5], ['Assos from Louisville, KY ', 5], ['Great_Lakes_Cook from Portland, MI ', 5], ['Lexy1 from México ', 1], ['pwrubarb from Napa Valley, CA ', 2], ['Lydia122 ', 5], ['Munacil from Shorewood, WI ', 4], ['kritzow from Appleton, WI ', 5], ['KSSir from Storrs, Ct ', 1], ['dnals from palo alto, ca ', 5], ['vicki_s from boston,ma ', 5], ['A Cook from Waco, TX ', 5]]"
228,19,dnals from palo alto,5.0,Pork and Squash Stew with Chiles ,4.0,744.0,1099.0,51.0,45.0,"[['barefootmelanie  from Atlanta, GA ', 5], ['kdante from Chicago, IL ', 5], ['jbbobbitt ', 1], ['sbnelson from kansas city ', 2], ['lizb22 from Watertown, MA ', 5], ['Assos from Louisville, KY ', 5], ['Great_Lakes_Cook from Portland, MI ', 5], ['Lexy1 from México ', 1], ['pwrubarb from Napa Valley, CA ', 2], ['Lydia122 ', 5], ['Munacil from Shorewood, WI ', 4], ['kritzow from Appleton, WI ', 5], ['KSSir from Storrs, Ct ', 1], ['dnals from palo alto, ca ', 5], ['vicki_s from boston,ma ', 5], ['A Cook from Waco, TX ', 5]]"
229,19,vicki_s from boston,5.0,Pork and Squash Stew with Chiles ,4.0,744.0,1099.0,51.0,45.0,"[['barefootmelanie  from Atlanta, GA ', 5], ['kdante from Chicago, IL ', 5], ['jbbobbitt ', 1], ['sbnelson from kansas city ', 2], ['lizb22 from Watertown, MA ', 5], ['Assos from Louisville, KY ', 5], ['Great_Lakes_Cook from Portland, MI ', 5], ['Lexy1 from México ', 1], ['pwrubarb from Napa Valley, CA ', 2], ['Lydia122 ', 5], ['Munacil from Shorewood, WI ', 4], ['kritzow from Appleton, WI ', 5], ['KSSir from Storrs, Ct ', 1], ['dnals from palo alto, ca ', 5], ['vicki_s from boston,ma ', 5], ['A Cook from Waco, TX ', 5]]"
230,19,A Cook from Waco,5.0,Pork and Squash Stew with Chiles ,4.0,744.0,1099.0,51.0,45.0,"[['barefootmelanie  from Atlanta, GA ', 5], ['kdante from Chicago, IL ', 5], ['jbbobbitt ', 1], ['sbnelson from kansas city ', 2], ['lizb22 from Watertown, MA ', 5], ['Assos from Louisville, KY ', 5], ['Great_Lakes_Cook from Portland, MI ', 5], ['Lexy1 from México ', 1], ['pwrubarb from Napa Valley, CA ', 2], ['Lydia122 ', 5], ['Munacil from Shorewood, WI ', 4], ['kritzow from Appleton, WI ', 5], ['KSSir from Storrs, Ct ', 1], ['dnals from palo alto, ca ', 5], ['vicki_s from boston,ma ', 5], ['A Cook from Waco, TX ', 5]]"
231,20,robboo from Syr ny,4.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
232,20,bellabug,4.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
233,20,moorloughmary from Edmonton,4.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
234,20,yvoloshin from Brooklyn,5.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
235,20,rnicolls from Calgary,4.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
236,20,morganmk from Augusta,5.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
237,20,christinesuchor7153 from Boulder,2.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
238,20,mvjimo from Vineyard Haven,4.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
239,20,treeapril2014 from the earth,2.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
240,20,lovestoputter,4.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
241,20,jc1920ra from Green Valley,3.0,Quick Sweet and Sour Chicken ,3.5,816.0,1015.0,52.0,39.0,"[['robboo from Syr ny ', 4], ['bellabug ', 4], ['moorloughmary from Edmonton, Alberta ', 4], ['yvoloshin from Brooklyn, ny ', 5], ['rnicolls from Calgary ', 4], ['morganmk from Augusta, GA ', 5], ['christinesuchor7153 from Boulder ', 2], ['mvjimo from Vineyard Haven, MA ', 4], ['treeapril2014 from the earth ', 2], ['lovestoputter ', 4], ['jc1920ra from Green Valley, AZ ', 3]]"
242,21,janmurray from Orlando,5.0,Cacio e Pepe Pie ,4.0,1083.0,1145.0,64.0,52.0,"[['janmurray from Orlando, FL ', 5], ['RWeaver59 from Boston, MA ', 4], ['kizzybelle from Ontario ', 5], ['Primanna from Buffalo, NY ', 5], ['svensvnset ', 2], ['Fotaku ', 4], ['sakillets from texas ', 4], ['loriltx from Houston ', 5], ['tmanton from NJ ', 3]]"
243,21,RWeaver59 from Boston,4.0,Cacio e Pepe Pie ,4.0,1083.0,1145.0,64.0,52.0,"[['janmurray from Orlando, FL ', 5], ['RWeaver59 from Boston, MA ', 4], ['kizzybelle from Ontario ', 5], ['Primanna from Buffalo, NY ', 5], ['svensvnset ', 2], ['Fotaku ', 4], ['sakillets from texas ', 4], ['loriltx from Houston ', 5], ['tmanton from NJ ', 3]]"
244,21,kizzybelle from Ontario,5.0,Cacio e Pepe Pie ,4.0,1083.0,1145.0,64.0,52.0,"[['janmurray from Orlando, FL ', 5], ['RWeaver59 from Boston, MA ', 4], ['kizzybelle from Ontario ', 5], ['Primanna from Buffalo, NY ', 5], ['svensvnset ', 2], ['Fotaku ', 4], ['sakillets from texas ', 4], ['loriltx from Houston ', 5], ['tmanton from NJ ', 3]]"
245,21,Primanna from Buffalo,5.0,Cacio e Pepe Pie ,4.0,1083.0,1145.0,64.0,52.0,"[['janmurray from Orlando, FL ', 5], ['RWeaver59 from Boston, MA ', 4], ['kizzybelle from Ontario ', 5], ['Primanna from Buffalo, NY ', 5], ['svensvnset ', 2], ['Fotaku ', 4], ['sakillets from texas ', 4], ['loriltx from Houston ', 5], ['tmanton from NJ ', 3]]"
246,21,svensvnset,2.0,Cacio e Pepe Pie ,4.0,1083.0,1145.0,64.0,52.0,"[['janmurray from Orlando, FL ', 5], ['RWeaver59 from Boston, MA ', 4], ['kizzybelle from Ontario ', 5], ['Primanna from Buffalo, NY ', 5], ['svensvnset ', 2], ['Fotaku ', 4], ['sakillets from texas ', 4], ['loriltx from Houston ', 5], ['tmanton from NJ ', 3]]"
247,21,Fotaku,4.0,Cacio e Pepe Pie ,4.0,1083.0,1145.0,64.0,52.0,"[['janmurray from Orlando, FL ', 5], ['RWeaver59 from Boston, MA ', 4], ['kizzybelle from Ontario ', 5], ['Primanna from Buffalo, NY ', 5], ['svensvnset ', 2], ['Fotaku ', 4], ['sakillets from texas ', 4], ['loriltx from Houston ', 5], ['tmanton from NJ ', 3]]"
248,21,sakillets from texas,4.0,Cacio e Pepe Pie ,4.0,1083.0,1145.0,64.0,52.0,"[['janmurray from Orlando, FL ', 5], ['RWeaver59 from Boston, MA ', 4], ['kizzybelle from Ontario ', 5], ['Primanna from Buffalo, NY ', 5], ['svensvnset ', 2], ['Fotaku ', 4], ['sakillets from texas ', 4], ['loriltx from Houston ', 5], ['tmanton from NJ ', 3]]"
249,21,loriltx from Houston,5.0,Cacio e Pepe Pie ,4.0,1083.0,1145.0,64.0,52.0,"[['janmurray from Orlando, FL ', 5], ['RWeaver59 from Boston, MA ', 4], ['kizzybelle from Ontario ', 5], ['Primanna from Buffalo, NY ', 5], ['svensvnset ', 2], ['Fotaku ', 4], ['sakillets from texas ', 4], ['loriltx from Houston ', 5], ['tmanton from NJ ', 3]]"
250,21,tmanton from NJ,3.0,Cacio e Pepe Pie ,4.0,1083.0,1145.0,64.0,52.0,"[['janmurray from Orlando, FL ', 5], ['RWeaver59 from Boston, MA ', 4], ['kizzybelle from Ontario ', 5], ['Primanna from Buffalo, NY ', 5], ['svensvnset ', 2], ['Fotaku ', 4], ['sakillets from texas ', 4], ['loriltx from Houston ', 5], ['tmanton from NJ ', 3]]"
251,22,ir_fou from San Diego,5.0,Ember-Roasted Squash Hummus ,4.5,,,,,"[['ir_fou from San Diego, CA ', 5], ['phoghat from Mexico ', 3], ['lizzytish2 ', 1], ['veggietress from Longbeach California ', 5], ['A Cook from Germany ', 1]]"
252,22,phoghat from Mexico,3.0,Ember-Roasted Squash Hummus ,4.5,,,,,"[['ir_fou from San Diego, CA ', 5], ['phoghat from Mexico ', 3], ['lizzytish2 ', 1], ['veggietress from Longbeach California ', 5], ['A Cook from Germany ', 1]]"
253,22,lizzytish2,1.0,Ember-Roasted Squash Hummus ,4.5,,,,,"[['ir_fou from San Diego, CA ', 5], ['phoghat from Mexico ', 3], ['lizzytish2 ', 1], ['veggietress from Longbeach California ', 5], ['A Cook from Germany ', 1]]"
254,22,veggietress from Longbeach California,5.0,Ember-Roasted Squash Hummus ,4.5,,,,,"[['ir_fou from San Diego, CA ', 5], ['phoghat from Mexico ', 3], ['lizzytish2 ', 1], ['veggietress from Longbeach California ', 5], ['A Cook from Germany ', 1]]"
255,22,A Cook from Germany,1.0,Ember-Roasted Squash Hummus ,4.5,,,,,"[['ir_fou from San Diego, CA ', 5], ['phoghat from Mexico ', 3], ['lizzytish2 ', 1], ['veggietress from Longbeach California ', 5], ['A Cook from Germany ', 1]]"
256,23,juliefrawle,5.0,Sunday Stash Sweet Potatoes ,4.0,197.0,567.0,6.0,3.0,"[['juliefrawle ', 5], ['jdaisymia ', 5], ['ncm209 ', 2]]"
257,23,jdaisymia,5.0,Sunday Stash Sweet Potatoes ,4.0,197.0,567.0,6.0,3.0,"[['juliefrawle ', 5], ['jdaisymia ', 5], ['ncm209 ', 2]]"
258,23,ncm209,2.0,Sunday Stash Sweet Potatoes ,4.0,197.0,567.0,6.0,3.0,"[['juliefrawle ', 5], ['jdaisymia ', 5], ['ncm209 ', 2]]"
259,24,cheching from Toronto,2.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
260,24,jjansen from Babauni BC,2.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
261,24,joseegunville from Ottawa,5.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
262,24,stellab7 from Denver,5.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
263,24,kboston from Boston,5.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
264,24,kboston from Boston,5.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
265,24,lmanderson from Maryland,4.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
266,24,inesbaum,4.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
267,24,A Cook from Seattle,4.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
268,24,Cook_in_the_Ham,3.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
269,24,Prncsgbug from Seattle,3.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
270,24,neiljg from Maine,4.0,Winter Squash Carbonara with Pancetta and Sage ,4.0,,,,,"[['cheching from Toronto, ON ', 2], ['jjansen from Babauni BC ', 2], ['joseegunville from Ottawa, On, Canada ', 5], ['stellab7 from Denver, CO ', 5], ['kboston from Boston, MA ', 5], ['kboston from Boston, MA ', 5], ['lmanderson from Maryland ', 4], ['inesbaum ', 4], ['A Cook from Seattle, WA ', 4], ['Cook_in_the_Ham ', 3], ['Prncsgbug from Seattle, WA ', 3], ['neiljg from Maine ', 4], ['rimbaud from San Francisco ', 5], ['epi_test_165 ', 4], ['foodpilot56 from Houston ', 1], ['nml211 from Portland, OR ', 5], ['cdibella from Toronto, Ontario ', 4], ['Mascoma ', 1], ['accmplce from Oshawa, ON ', 1], ['cdelouise from Bethany, CT ', 5], ['jrdhassell from Washington, DC ', 3], ['CastIronCook from Boston, MA ', 4], ['cookndc ', 4], ['pghgrl from brooklyn, ny ', 4], ['greengabble from Vancouver, BC ', 4]]"
